Topic,Topic_Name,Probability
0,0_fixed_player_map_change,[1.00000000e+000 4.01859495e-308 6.60651745e-307 7.06825238e-308]
0,0_fixed_player_map_change,[9.44985494e-01 8.99249738e-04 5.13605295e-02 2.75472673e-03]
-1,-1_player_fixed_map_item,[4.79717299e-01 3.57528865e-04 6.50203181e-03 6.22747746e-04]
-1,-1_player_fixed_map_item,[4.76681612e-01 3.56223348e-04 6.47696462e-03 6.20383358e-04]
0,0_fixed_player_map_change,[5.70363979e-01 4.65552099e-04 8.57009296e-03 9.34111825e-04]
0,0_fixed_player_map_change,[5.61315630e-01 4.58296689e-04 8.43208023e-03 9.19205083e-04]
0,0_fixed_player_map_change,[9.59210725e-01 6.93483512e-04 3.79880979e-02 2.10769369e-03]
0,0_fixed_player_map_change,[0.59706926 0.00063136 0.01579621 0.0017113 ]
0,0_fixed_player_map_change,[7.81808319e-01 5.97517112e-04 1.11020256e-02 1.20582479e-03]
0,0_fixed_player_map_change,[8.30131904e-01 6.29991561e-04 1.17071075e-02 1.27169103e-03]
0,0_fixed_player_map_change,[9.68098039e-01 6.75244258e-04 2.78945430e-02 3.33217331e-03]
0,0_fixed_player_map_change,[2.35234866e-01 1.98242124e-04 3.64574469e-03 3.90869598e-04]
0,0_fixed_player_map_change,[2.35237409e-01 1.98169234e-04 3.64347068e-03 3.90673516e-04]
0,0_fixed_player_map_change,[8.68089981e-01 7.50462871e-05 1.02729269e-03 1.16352682e-04]
0,0_fixed_player_map_change,[8.60052936e-01 7.73123565e-05 1.05830806e-03 1.19865852e-04]
-1,-1_player_fixed_map_item,[6.72988886e-01 4.81707277e-04 1.42500994e-02 1.26513464e-03]
0,0_fixed_player_map_change,[9.57675659e-01 8.95022941e-04 3.71467916e-02 4.28252636e-03]
0,0_fixed_player_map_change,[1.00000000e+000 5.16890680e-308 2.14043575e-306 2.44867153e-307]
-1,-1_player_fixed_map_item,[2.80737426e-01 2.41739761e-04 3.74938878e-03 4.09358465e-04]
-1,-1_player_fixed_map_item,[2.62868264e-01 2.28353456e-04 3.54208365e-03 3.86741769e-04]
0,0_fixed_player_map_change,[0.61079332 0.00073365 0.01123075 0.00127673]
0,0_fixed_player_map_change,[0.43028955 0.00054182 0.00828382 0.00094238]
0,0_fixed_player_map_change,[1.00000000e+000 5.16808567e-308 2.13712952e-306 2.44321797e-307]
0,0_fixed_player_map_change,[1.00000000e+000 5.16942886e-308 2.14013708e-306 2.45074869e-307]
0,0_fixed_player_map_change,[5.43563031e-01 4.27639214e-04 7.91979169e-03 8.60101262e-04]
0,0_fixed_player_map_change,[5.52925411e-01 4.35267766e-04 8.06559466e-03 8.75834437e-04]
0,0_fixed_player_map_change,[9.17972557e-01 7.55727645e-04 3.13141065e-02 3.61321983e-03]
-1,-1_player_fixed_map_item,[4.80646975e-01 3.58335354e-04 6.51900335e-03 6.24241153e-04]
-1,-1_player_fixed_map_item,[4.74446145e-01 3.54995777e-04 6.45599275e-03 6.18285677e-04]
-1,-1_player_fixed_map_item,[8.99273930e-01 5.82272720e-04 1.86836137e-02 1.53345488e-03]
-1,-1_player_fixed_map_item,[9.04944207e-01 5.86265931e-04 1.87928724e-02 1.54269921e-03]
0,0_fixed_player_map_change,[3.97773040e-01 3.32099527e-04 5.63499065e-03 5.98344492e-04]
0,0_fixed_player_map_change,[4.09597325e-01 3.40233792e-04 5.77381323e-03 6.13150723e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.81126176e-308 1.73692454e-306 1.53133187e-307]
0,0_fixed_player_map_change,[5.96067639e-01 4.61181660e-04 8.44128540e-03 8.77268683e-04]
0,0_fixed_player_map_change,[5.96050969e-01 4.61753442e-04 8.45615448e-03 8.78497933e-04]
0,0_fixed_player_map_change,[5.87838904e-01 4.44736594e-04 8.15506904e-03 8.47778221e-04]
0,0_fixed_player_map_change,[5.96273358e-01 4.50938565e-04 8.26382761e-03 8.59250853e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.80926996e-308 1.74654250e-306 1.53428380e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.18589771e-308 7.81620455e-307 8.33889823e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.18883499e-308 7.80960906e-307 8.33455856e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.17587300e-308 7.12774687e-307 7.43522878e-308]
0,0_fixed_player_map_change,[9.44591800e-01 3.18449375e-04 5.43499642e-03 5.67171232e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.81094259e-308 1.20935852e-306 1.35681822e-307]
-1,-1_player_fixed_map_item,[4.66315997e-01 2.68290227e-04 1.27520798e-02 8.26253541e-04]
-1,-1_player_fixed_map_item,[5.77743594e-01 4.05314397e-04 1.29612948e-02 1.08207634e-03]
0,0_fixed_player_map_change,[0.56841722 0.00065966 0.01638058 0.00181865]
0,0_fixed_player_map_change,[1.00000000e+000 4.07305145e-308 7.32725307e-307 8.02059657e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.07290398e-308 7.32511694e-307 8.01793168e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.62764164e-308 1.99310038e-306 1.47399935e-307]
0,0_fixed_player_map_change,[4.38929384e-01 3.63776361e-04 5.65066312e-03 6.17819214e-04]
0,0_fixed_player_map_change,[3.71930942e-01 3.21392201e-04 4.99482387e-03 5.46138654e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.61796059e-308 1.14775834e-306 1.22289030e-307]
0,0_fixed_player_map_change,[3.29142303e-01 3.06568292e-04 4.73587976e-03 5.17791748e-04]
-1,-1_player_fixed_map_item,[2.21846813e-01 1.97052296e-04 3.05734015e-03 3.34022094e-04]
0,0_fixed_player_map_change,[4.57984160e-01 2.41633301e-04 4.52256861e-03 4.98056974e-04]
0,0_fixed_player_map_change,[1.00000000e+000 3.96575062e-308 7.41709707e-307 8.17380286e-308]
0,0_fixed_player_map_change,[7.22164163e-01 5.37515524e-04 1.83534040e-02 1.50506937e-03]
-1,-1_player_fixed_map_item,[4.54467509e-01 2.78067376e-04 1.63748308e-02 9.87676729e-04]
0,0_fixed_player_map_change,[6.65895737e-01 4.95253153e-04 7.42369455e-03 8.12938155e-04]
0,0_fixed_player_map_change,[6.38038807e-01 4.86162937e-04 7.28696501e-03 7.97962694e-04]
0,0_fixed_player_map_change,[3.53971674e-01 3.35046952e-04 1.84249451e-02 1.04832364e-03]
-1,-1_player_fixed_map_item,[8.34968358e-01 5.47261056e-04 3.06512864e-02 1.94028612e-03]
0,0_fixed_player_map_change,[5.08371732e-01 3.75641440e-04 6.90102066e-03 7.19499043e-04]
0,0_fixed_player_map_change,[5.36949726e-01 3.94216671e-04 7.24517614e-03 7.55269215e-04]
-1,-1_player_fixed_map_item,[8.93831662e-02 6.49720234e-05 1.86314432e-03 1.68877246e-04]
-1,-1_player_fixed_map_item,[5.01047377e-01 3.20132763e-04 7.35230402e-03 6.84775639e-04]
-1,-1_player_fixed_map_item,[1.37938083e-01 8.79984989e-05 2.00144705e-03 1.87933264e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.45973620e-308 1.47486512e-306 1.19644180e-307]
0,0_fixed_player_map_change,[8.59679864e-01 5.94383636e-04 1.85099470e-02 1.55724967e-03]
0,0_fixed_player_map_change,[7.57909579e-01 5.62707808e-04 1.52124394e-02 1.44739824e-03]
0,0_fixed_player_map_change,[3.29296101e-01 2.98429396e-04 4.60493241e-03 5.03080716e-04]
0,0_fixed_player_map_change,[3.29178773e-01 3.05217565e-04 4.70461925e-03 5.13933014e-04]
0,0_fixed_player_map_change,[9.76432139e-01 5.00458693e-04 8.77300219e-03 9.36698441e-04]
0,0_fixed_player_map_change,[9.86455099e-01 4.97920696e-04 8.72458157e-03 9.31519965e-04]
0,0_fixed_player_map_change,[7.70282588e-01 5.11393906e-04 1.42578941e-02 1.31230735e-03]
-1,-1_player_fixed_map_item,[7.72371403e-01 4.65031740e-04 1.55747272e-02 1.25292841e-03]
-1,-1_player_fixed_map_item,[6.27601957e-01 3.72113071e-04 1.52897799e-02 1.15838138e-03]
-1,-1_player_fixed_map_item,[1.99422891e-01 1.29476681e-04 2.46915333e-03 2.54266726e-04]
-1,-1_player_fixed_map_item,[1.96098488e-01 1.27646760e-04 2.43593852e-03 2.50753487e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.17063229e-308 7.39638332e-307 7.79250313e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.16952852e-308 7.40613822e-307 7.79471184e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.46986021e-308 1.47938039e-306 1.19671110e-307]
0,0_fixed_player_map_change,[1.00000000e+000 3.92458804e-308 6.13639875e-307 6.68630670e-308]
0,0_fixed_player_map_change,[1.00000000e+000 3.92479064e-308 6.13666399e-307 6.68448620e-308]
-1,-1_player_fixed_map_item,[2.91207905e-01 2.65172126e-04 9.78988052e-03 8.13447747e-04]
-1,-1_player_fixed_map_item,[8.30763526e-01 5.23865258e-04 2.06643002e-02 1.60822000e-03]
-1,-1_player_fixed_map_item,[6.09367644e-01 4.38169913e-04 9.89076717e-03 9.75144573e-04]
-1,-1_player_fixed_map_item,[6.03711205e-01 4.35295765e-04 9.82266139e-03 9.68905509e-04]
-1,-1_player_fixed_map_item,[4.03174577e-01 2.25460113e-04 1.35833587e-02 8.33994419e-04]
-1,-1_player_fixed_map_item,[7.13471440e-01 4.40075298e-04 1.45530154e-02 1.18046837e-03]
-1,-1_player_fixed_map_item,[3.14011547e-01 2.92503536e-04 7.93309379e-03 8.24044466e-04]
-1,-1_player_fixed_map_item,[7.29505973e-01 4.06740298e-04 1.86464986e-02 1.29289307e-03]
-1,-1_player_fixed_map_item,[4.64408147e-01 3.18720199e-04 1.64915753e-02 1.32481052e-03]
0,0_fixed_player_map_change,[9.75340487e-01 8.31636208e-04 2.14780179e-02 2.34985892e-03]
-1,-1_player_fixed_map_item,[5.44768371e-01 3.11691443e-04 5.59104718e-03 5.75701535e-04]
-1,-1_player_fixed_map_item,[5.44437018e-01 3.09768753e-04 5.56043290e-03 5.72749502e-04]
0,0_fixed_player_map_change,[9.85811578e-01 7.94156338e-04 1.20781407e-02 1.31612473e-03]
0,0_fixed_player_map_change,[9.85738990e-01 7.98513860e-04 1.21394264e-02 1.32306957e-03]
0,0_fixed_player_map_change,[9.84473301e-01 8.62607532e-04 1.32277386e-02 1.43635318e-03]
0,0_fixed_player_map_change,[9.87565212e-01 6.91423397e-04 1.05926776e-02 1.15068731e-03]
-1,-1_player_fixed_map_item,[5.61921731e-01 4.54994136e-04 1.95958472e-02 1.52516391e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.48416516e-308 1.07686461e-306 1.18703056e-307]
0,0_fixed_player_map_change,[4.21944593e-01 4.21315500e-04 6.61274486e-03 7.16349753e-04]
0,0_fixed_player_map_change,[4.27755426e-01 4.26290153e-04 6.69193122e-03 7.24883873e-04]
0,0_fixed_player_map_change,[7.81319216e-01 5.62154038e-04 1.00557644e-02 1.09694499e-03]
0,0_fixed_player_map_change,[7.81308526e-01 5.62731013e-04 1.00646391e-02 1.09818375e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.04257484e-308 6.36402361e-307 6.91419942e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.04248902e-308 6.36357496e-307 6.91370334e-308]
-1,-1_player_fixed_map_item,[5.00100324e-01 2.89763054e-04 1.31313892e-02 8.84701175e-04]
-1,-1_player_fixed_map_item,[5.30521328e-01 3.03637325e-04 5.85359932e-03 5.88860030e-04]
0,0_fixed_player_map_change,[7.90418456e-01 6.00143169e-04 1.75324087e-02 1.52442719e-03]
-1,-1_player_fixed_map_item,[5.14047533e-01 2.97848343e-04 5.74895456e-03 5.78659341e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.93505296e-308 1.06677470e-306 9.71841586e-308]
0,0_fixed_player_map_change,[6.85090973e-01 6.79162036e-04 1.03377610e-02 1.12667879e-03]
0,0_fixed_player_map_change,[6.75511678e-01 6.71537585e-04 1.02231832e-02 1.11416409e-03]
0,0_fixed_player_map_change,[9.76642214e-01 8.08139230e-04 2.02693077e-02 2.28033935e-03]
0,0_fixed_player_map_change,[5.40725941e-01 5.28104378e-04 3.16775793e-02 1.67053417e-03]
0,0_fixed_player_map_change,[9.84066824e-01 8.91697268e-04 1.35632325e-02 1.47824603e-03]
0,0_fixed_player_map_change,[0.62616974 0.00063006 0.00960118 0.00104663]
0,0_fixed_player_map_change,[5.61664573e-01 3.94302641e-04 6.79504565e-03 7.44267082e-04]
0,0_fixed_player_map_change,[5.70560095e-01 3.98247113e-04 6.85767319e-03 7.50682603e-04]
-1,-1_player_fixed_map_item,[2.04118357e-01 1.30940592e-04 2.50149567e-03 2.59269103e-04]
-1,-1_player_fixed_map_item,[1.99437360e-01 1.28348581e-04 2.45566175e-03 2.54417465e-04]
0,0_fixed_player_map_change,[9.80156082e-01 6.69818823e-04 1.72826750e-02 1.89142393e-03]
-1,-1_player_fixed_map_item,[8.94068877e-02 6.02181591e-05 2.45048542e-03 1.80831671e-04]
-1,-1_player_fixed_map_item,[8.93110800e-02 6.01536494e-05 2.44537399e-03 1.80617409e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.12920808e-308 6.47157152e-307 7.18973797e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.13298732e-308 6.46355532e-307 7.19047550e-308]
-1,-1_player_fixed_map_item,[4.88159712e-01 3.47315738e-04 8.40397218e-03 7.56616370e-04]
-1,-1_player_fixed_map_item,[4.97178212e-01 3.50784735e-04 8.48716064e-03 7.64091818e-04]
-1,-1_player_fixed_map_item,[4.84561713e-01 3.60155503e-04 6.55412602e-03 6.27553469e-04]
-1,-1_player_fixed_map_item,[4.85751433e-01 3.60746723e-04 6.56541813e-03 6.28619191e-04]
-1,-1_player_fixed_map_item,[4.83467016e-01 3.59916438e-04 6.54901798e-03 6.27058424e-04]
-1,-1_player_fixed_map_item,[4.82126940e-01 3.59341056e-04 6.53770434e-03 6.25996695e-04]
0,0_fixed_player_map_change,[4.75333321e-01 3.84365161e-04 5.97436643e-03 6.52998715e-04]
0,0_fixed_player_map_change,[7.15566091e-01 2.59793128e-04 4.03311870e-03 4.40484973e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.27966302e-308 7.61360780e-307 8.30300340e-308]
0,0_fixed_player_map_change,[8.00058857e-01 4.67085195e-04 8.28710100e-03 9.03389718e-04]
-1,-1_player_fixed_map_item,[8.98870306e-02 6.06325754e-05 2.46667692e-03 1.82519083e-04]
-1,-1_player_fixed_map_item,[4.62869679e-01 3.20945822e-04 1.27130189e-02 9.60941030e-04]
0,0_fixed_player_map_change,[3.48344276e-01 3.06984650e-04 4.85318920e-03 5.27319862e-04]
0,0_fixed_player_map_change,[2.71158395e-01 2.46137311e-04 3.90164499e-03 4.23785118e-04]
-1,-1_player_fixed_map_item,[8.12134206e-01 4.62635877e-04 8.67790499e-03 9.03640564e-04]
-1,-1_player_fixed_map_item,[6.31807242e-01 3.81726238e-04 7.17954707e-03 7.48354989e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.14540878e-308 7.15873218e-307 7.65580578e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.14417651e-308 7.15047312e-307 7.65080471e-308]
-1,-1_player_fixed_map_item,[6.33062955e-01 4.54677902e-04 1.02862718e-02 1.01431461e-03]
-1,-1_player_fixed_map_item,[6.11502690e-01 4.41806143e-04 9.99310209e-03 9.85729087e-04]
-1,-1_player_fixed_map_item,[7.18702244e-01 3.93180172e-04 1.82558463e-02 1.17927687e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.67186586e-308 2.07573279e-306 1.37971119e-307]
-1,-1_player_fixed_map_item,[1.16956609e-01 7.04984374e-05 4.63124759e-03 2.43303829e-04]
-1,-1_player_fixed_map_item,[3.92778436e-01 2.33156309e-04 1.17838896e-02 8.31506954e-04]
-1,-1_player_fixed_map_item,[5.35568821e-01 4.67059040e-04 1.64919086e-02 1.47328942e-03]
0,0_fixed_player_map_change,[5.70472073e-01 4.51751193e-04 8.23732051e-03 8.54411011e-04]
0,0_fixed_player_map_change,[5.95908154e-01 4.70385857e-04 8.57884549e-03 8.89989771e-04]
-1,-1_player_fixed_map_item,[8.05439044e-01 4.81140089e-04 1.98565569e-02 1.52107640e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.06206296e-308 6.80199643e-307 7.28082764e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.06154862e-308 6.80005604e-307 7.28016455e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.25869210e-308 7.82157729e-307 8.21722644e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.25681657e-308 7.81294437e-307 8.21140134e-308]
0,0_fixed_player_map_change,[7.93440644e-01 4.15508991e-04 6.86588939e-03 7.51403995e-04]
-1,-1_player_fixed_map_item,[4.80281450e-01 2.47127807e-04 4.28784024e-03 4.56560486e-04]
0,0_fixed_player_map_change,[3.42299215e-01 2.61258390e-04 4.89496607e-03 5.39166118e-04]
0,0_fixed_player_map_change,[1.57791224e-01 1.53890224e-04 2.88930970e-03 3.17806764e-04]
0,0_fixed_player_map_change,[9.15375734e-01 4.25488151e-04 1.15885562e-02 1.09878088e-03]
0,0_fixed_player_map_change,[8.92413171e-01 5.93444126e-04 2.48804999e-02 1.97402187e-03]
0,0_fixed_player_map_change,[4.77894921e-01 3.35026699e-04 1.32006811e-02 9.62638741e-04]
0,0_fixed_player_map_change,[1.00000000e+000 3.81925674e-308 5.79425972e-307 6.31528606e-308]
0,0_fixed_player_map_change,[1.00000000e+000 3.82257015e-308 5.80458434e-307 6.32451899e-308]
0,0_fixed_player_map_change,[4.01105176e-01 3.87150663e-04 1.61715947e-02 1.67389310e-03]
0,0_fixed_player_map_change,[6.88527945e-01 4.72252767e-04 8.51774726e-03 9.26080173e-04]
0,0_fixed_player_map_change,[7.53363368e-01 5.22771141e-04 9.41821973e-03 1.02453926e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.81078011e-308 1.20989181e-306 1.35704698e-307]
-1,-1_player_fixed_map_item,[2.39675869e-01 1.49327886e-04 2.70234947e-03 2.89313637e-04]
-1,-1_player_fixed_map_item,[2.37358995e-01 1.48086343e-04 2.67940889e-03 2.86889235e-04]
0,0_fixed_player_map_change,[9.41120996e-02 9.13481653e-05 3.64017777e-03 3.58616619e-04]
-1,-1_player_fixed_map_item,[4.02039225e-01 2.49158281e-04 1.22553147e-02 8.02886149e-04]
-1,-1_player_fixed_map_item,[5.45149596e-02 5.08759778e-05 1.86809799e-03 1.57313872e-04]
-1,-1_player_fixed_map_item,[6.75057454e-01 5.15788650e-04 1.16514995e-02 1.16548658e-03]
-1,-1_player_fixed_map_item,[6.75026398e-01 5.16663904e-04 1.16787986e-02 1.16836901e-03]
-1,-1_player_fixed_map_item,[8.07532023e-01 5.35158792e-04 2.90192510e-02 2.15122412e-03]
-1,-1_player_fixed_map_item,[6.89554468e-01 4.49607777e-04 2.00821578e-02 1.36591035e-03]
0,0_fixed_player_map_change,[1.00000000e+000 3.84634374e-308 5.88149598e-307 6.39030080e-308]
0,0_fixed_player_map_change,[1.00000000e+000 3.84626711e-308 5.88112703e-307 6.38989630e-308]
-1,-1_player_fixed_map_item,[3.93866354e-01 2.46729349e-04 1.56192610e-02 9.12630572e-04]
-1,-1_player_fixed_map_item,[6.95416904e-01 4.41904126e-04 2.82672094e-02 1.63916236e-03]
-1,-1_player_fixed_map_item,[3.96042046e-01 2.51836551e-04 1.61523190e-02 9.35189769e-04]
-1,-1_player_fixed_map_item,[3.54253569e-01 1.95477386e-04 1.03914577e-02 6.91188909e-04]
0,0_fixed_player_map_change,[9.31903568e-01 4.40194172e-04 7.94927464e-03 8.62752355e-04]
0,0_fixed_player_map_change,[9.14271061e-01 4.41553583e-04 7.97534666e-03 8.65536679e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.81274524e-308 1.84752612e-306 1.56033920e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.26257153e-308 7.84205942e-307 8.23038554e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.26330011e-308 7.84349203e-307 8.23079051e-308]
0,0_fixed_player_map_change,[8.92942533e-01 8.35301823e-04 4.96697889e-02 2.59847145e-03]
0,0_fixed_player_map_change,[3.55070363e-01 3.28913253e-04 1.73498417e-02 1.03087137e-03]
0,0_fixed_player_map_change,[1.00000000e+000 3.83396623e-308 5.76044406e-307 6.30902025e-308]
0,0_fixed_player_map_change,[1.00000000e+000 3.83372449e-308 5.75956065e-307 6.30829232e-308]
-1,-1_player_fixed_map_item,[1.52683349e-01 8.92548212e-05 1.86089167e-03 1.76484708e-04]
-1,-1_player_fixed_map_item,[1.52342866e-01 8.91920305e-05 1.86003685e-03 1.76564763e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.99903790e-308 2.91617611e-306 1.54489160e-307]
0,0_fixed_player_map_change,[1.00000000e+000 3.89316152e-308 6.03844290e-307 6.59441102e-308]
0,0_fixed_player_map_change,[1.00000000e+000 3.89166424e-308 6.03363723e-307 6.58954403e-308]
-1,-1_player_fixed_map_item,[2.29446427e-01 1.51889401e-04 2.71242083e-03 2.92569193e-04]
-1,-1_player_fixed_map_item,[2.28988317e-01 1.51501087e-04 2.70553594e-03 2.91794954e-04]
0,0_fixed_player_map_change,[9.48136289e-01 8.09609516e-04 4.85451180e-02 2.50898364e-03]
0,0_fixed_player_map_change,[5.42127371e-01 3.94562532e-04 6.07742459e-03 6.87295983e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.27428498e-308 6.59119221e-307 7.45831608e-308]
0,0_fixed_player_map_change,[9.45425353e-01 8.79378685e-04 5.10018440e-02 2.69342465e-03]
-1,-1_player_fixed_map_item,[8.27818894e-01 4.87335591e-04 8.41456813e-03 8.98559574e-04]
-1,-1_player_fixed_map_item,[8.36562523e-01 4.90869319e-04 8.47305131e-03 9.05161055e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.13317659e-308 7.47803975e-307 8.12335297e-308]
0,0_fixed_player_map_change,[9.03818583e-01 2.96859457e-04 5.37435219e-03 5.83865824e-04]
0,0_fixed_player_map_change,[6.89077527e-01 4.05136360e-04 7.31301426e-03 7.93448703e-04]
0,0_fixed_player_map_change,[4.17254580e-01 2.88394102e-04 5.19577466e-03 5.63926941e-04]
0,0_fixed_player_map_change,[9.30826550e-01 3.37985591e-04 5.17579615e-03 5.66927214e-04]
0,0_fixed_player_map_change,[9.05427198e-01 4.38488751e-04 6.71335983e-03 7.35314216e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.11957596e-308 6.80726429e-307 7.55046448e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.11887299e-308 6.80221249e-307 7.54685581e-308]
-1,-1_player_fixed_map_item,[4.59681465e-01 3.21150862e-04 1.64411703e-02 1.18184164e-03]
0,0_fixed_player_map_change,[1.00000000e+000 5.21030384e-308 2.68971038e-306 1.78941409e-307]
0,0_fixed_player_map_change,[0.78753602 0.00094407 0.03892716 0.00478207]
0,0_fixed_player_map_change,[9.55331105e-01 5.81691274e-04 2.42029789e-02 2.74247003e-03]
0,0_fixed_player_map_change,[0.53593553 0.00065574 0.01003389 0.00114092]
0,0_fixed_player_map_change,[0.52939896 0.00064882 0.00992746 0.00112885]
-1,-1_player_fixed_map_item,[6.77808001e-01 4.84335319e-04 1.22861529e-02 1.17754973e-03]
0,0_fixed_player_map_change,[4.27137632e-01 3.43989414e-04 1.76012605e-02 1.18864144e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.27251329e-308 7.92044215e-307 8.27633377e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.27307658e-308 7.89209097e-307 8.26327807e-308]
0,0_fixed_player_map_change,[1.00000000e+000 3.89100514e-308 6.03133421e-307 6.58668477e-308]
0,0_fixed_player_map_change,[1.00000000e+000 3.89004143e-308 6.02763254e-307 6.58299884e-308]
